Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
590,340461476,SillySkeeter2,Strain_C,45,38,1,6,252,0,0,0
590,340461476,SillySkeeter2,Strain_D,10149,0,0,10149,13639,13504,81374,388000
591,340461476,SillySkeeter,NoMicrosporidia,3472,395,810,2267,4763,4369,26505,121555
591,340461476,SillySkeeter,Strain_A,535,56,127,352,700,694,3960,18011
591,340461476,SillySkeeter,Strain_B,6331,394,844,5093,8238,8429,51314,253794
591,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,128,154,604,2760
591,340461476,SillySkeeter2,Strain_C,44,37,2,5,250,0,0,0
591,340461476,SillySkeeter2,Strain_D,10056,0,0,10056,13663,13547,81519,399400
592,340461476,SillySkeeter,NoMicrosporidia,3444,407,806,2231,4791,4366,26357,123268
592,340461476,SillySkeeter,Strain_A,540,54,135,351,696,689,3957,18154
592,340461476,SillySkeeter,Strain_B,6366,409,824,5133,8194,8355,51787,261498
592,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,117,175,561,2800
592,340461476,SillySkeeter2,Strain_C,43,36,2,5,250,0,0,0
592,340461476,SillySkeeter2,Strain_D,10096,0,0,10096,13714,13447,81455,408600
593,340461476,SillySkeeter,NoMicrosporidia,3446,414,792,2240,4768,4446,26122,124772
593,340461476,SillySkeeter,Strain_A,553,57,146,350,693,712,3873,19126
593,340461476,SillySkeeter,Strain_B,6404,420,804,5180,8260,8298,52095,251742
593,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,114,152,575,2800
593,340461476,SillySkeeter2,Strain_C,42,35,2,5,250,0,0,0
593,340461476,SillySkeeter2,Strain_D,10207,0,0,10207,13749,13227,81454,403400
594,340461476,SillySkeeter,NoMicrosporidia,3421,408,799,2214,4777,4474,26097,124301
594,340461476,SillySkeeter,Strain_A,572,62,145,365,688,690,3852,16856
594,340461476,SillySkeeter,Strain_B,6346,402,821,5123,8277,8511,51996,256043
594,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,106,147,568,1760
594,340461476,SillySkeeter2,Strain_C,39,33,2,4,250,0,0,0
594,340461476,SillySkeeter2,Strain_D,10238,0,0,10238,13759,13323,81478,389000
595,340461476,SillySkeeter,NoMicrosporidia,3440,400,784,2256,4727,4544,26010,123861
595,340461476,SillySkeeter,Strain_A,574,66,132,376,685,712,3747,16887
595,340461476,SillySkeeter,Strain_B,6411,412,797,5202,8338,8296,52131,261332
595,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,99,129,524,2960
595,340461476,SillySkeeter2,Strain_C,38,31,2,5,248,0,0,0
595,340461476,SillySkeeter2,Strain_D,10148,0,0,10148,13785,13399,81392,405400
596,340461476,SillySkeeter,NoMicrosporidia,3413,416,747,2250,4679,4521,25904,127859
596,340461476,SillySkeeter,Strain_A,556,69,127,360,669,732,3673,15977
596,340461476,SillySkeeter,Strain_B,6337,419,798,5120,8319,8364,52453,257364
596,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,109,97,535,2400
596,340461476,SillySkeeter2,Strain_C,35,29,1,5,245,0,0,0
596,340461476,SillySkeeter2,Strain_D,10178,0,0,10178,13818,13338,81477,412600
597,340461476,SillySkeeter,NoMicrosporidia,3431,412,767,2252,4702,4491,25898,121902
597,340461476,SillySkeeter,Strain_A,566,64,134,368,672,699,3603,17483
597,340461476,SillySkeeter,Strain_B,6368,420,804,5144,8300,8348,52636,254055
597,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,101,101,521,2200
597,340461476,SillySkeeter2,Strain_C,34,28,1,5,239,0,0,0
597,340461476,SillySkeeter2,Strain_D,10147,0,0,10147,13822,13484,81748,400800
598,340461476,SillySkeeter,NoMicrosporidia,3372,397,766,2209,4688,4436,25653,121257
598,340461476,SillySkeeter,Strain_A,556,66,134,356,663,653,3573,18301
598,340461476,SillySkeeter,Strain_B,6489,425,806,5258,8312,8289,52635,261642
598,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,94,76,523,2000
598,340461476,SillySkeeter2,Strain_C,35,28,1,6,236,0,0,0
598,340461476,SillySkeeter2,Strain_D,10189,0,0,10189,13782,13402,81500,408000
599,340461476,SillySkeeter,NoMicrosporidia,3384,398,767,2219,4635,4376,25519,116791
599,340461476,SillySkeeter,Strain_A,569,63,136,370,649,661,3572,17862
599,340461476,SillySkeeter,Strain_B,6421,418,825,5178,8357,8458,53015,265067
599,340461476,SillySkeeter2,NoMicrosporidia,4,1,0,3,84,91,481,1560
599,340461476,SillySkeeter2,Strain_C,34,28,0,6,235,0,0,0
599,340461476,SillySkeeter2,Strain_D,10167,0,0,10167,13833,13202,81576,407600
600,340461476,SillySkeeter,NoMicrosporidia,3358,411,756,2191,4618,4294,25301,125801
600,340461476,SillySkeeter,Strain_A,567,64,138,365,660,645,3569,14149
600,340461476,SillySkeeter,Strain_B,6489,419,832,5238,8320,8433,53372,257930
600,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,76,85,452,2200
600,340461476,SillySkeeter2,Strain_C,34,27,0,7,234,0,0,0
600,340461476,SillySkeeter2,Strain_D,10172,0,0,10172,13817,13298,81652,397800
601,340461476,SillySkeeter,NoMicrosporidia,3388,400,770,2218,4650,4260,25373,119897
601,340461476,SillySkeeter,Strain_A,565,73,132,360,642,615,3463,15675
601,340461476,SillySkeeter,Strain_B,6413,407,855,5151,8308,8569,53129,254348
601,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,73,79,443,2800
601,340461476,SillySkeeter2,Strain_C,32,25,0,7,231,0,0,0
601,340461476,SillySkeeter2,Strain_D,10117,0,0,10117,13785,13289,81674,394800
602,340461476,SillySkeeter,NoMicrosporidia,3380,394,785,2201,4592,4246,25515,115871
602,340461476,SillySkeeter,Strain_A,537,69,142,326,632,619,3468,19086
602,340461476,SillySkeeter,Strain_B,6395,391,836,5168,8373,8596,53291,273643
602,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,64,99,447,2400
602,340461476,SillySkeeter2,Strain_C,31,24,0,7,229,0,0,0
602,340461476,SillySkeeter2,Strain_D,10104,0,0,10104,13730,13387,81629,424200
603,340461476,SillySkeeter,NoMicrosporidia,3417,403,809,2205,4542,4186,25149,121619
603,340461476,SillySkeeter,Strain_A,534,63,141,330,623,610,3442,17631
603,340461476,SillySkeeter,Strain_B,6387,375,842,5170,8445,8649,53174,256110
603,340461476,SillySkeeter2,NoMicrosporidia,3,1,0,2,63,88,451,1400
603,340461476,SillySkeeter2,Strain_C,29,21,1,7,228,0,0,0
603,340461476,SillySkeeter2,Strain_D,10069,0,0,10069,13753,13526,81622,386400
604,340461476,SillySkeeter,NoMicrosporidia,3394,399,826,2169,4487,4230,25210,122649
604,340461476,SillySkeeter,Strain_A,527,66,137,324,626,585,3443,17254
604,340461476,SillySkeeter,Strain_B,6349,377,823,5149,8479,8773,53361,251497
604,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,60,92,434,2200
604,340461476,SillySkeeter2,Strain_C,27,19,2,6,226,0,0,0
604,340461476,SillySkeeter2,Strain_D,10175,0,0,10175,13727,13399,81534,415400
605,340461476,SillySkeeter,NoMicrosporidia,3416,415,805,2196,4513,4226,25170,118105
605,340461476,SillySkeeter,Strain_A,519,74,125,320,615,594,3434,18924
605,340461476,SillySkeeter,Strain_B,6394,384,809,5201,8480,8736,53252,267811
605,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,63,98,434,2600
605,340461476,SillySkeeter2,Strain_C,24,17,2,5,224,0,0,0
605,340461476,SillySkeeter2,Strain_D,10220,0,0,10220,13614,13505,81260,403400
606,340461476,SillySkeeter,NoMicrosporidia,3319,406,778,2135,4483,4259,25056,116608
606,340461476,SillySkeeter,Strain_A,520,73,118,329,604,592,3502,15806
606,340461476,SillySkeeter,Strain_B,6422,402,833,5187,8578,8695,53589,256186
606,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,56,86,468,400
606,340461476,SillySkeeter2,Strain_C,24,17,2,5,224,0,0,0
606,340461476,SillySkeeter2,Strain_D,10247,0,0,10247,13572,13439,81574,402200
607,340461476,SillySkeeter,NoMicrosporidia,3316,398,760,2158,4457,4254,25002,122805
607,340461476,SillySkeeter,Strain_A,513,75,121,317,590,574,3473,16851
607,340461476,SillySkeeter,Strain_B,6511,404,851,5256,8685,8701,53450,259624
607,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,52,95,405,1120
607,340461476,SillySkeeter2,Strain_C,24,17,2,5,223,0,0,0
607,340461476,SillySkeeter2,Strain_D,10243,0,0,10243,13651,13398,81734,397200
608,340461476,SillySkeeter,NoMicrosporidia,3250,395,756,2099,4463,4277,25061,126704
608,340461476,SillySkeeter,Strain_A,510,72,117,321,589,567,3534,18488
608,340461476,SillySkeeter,Strain_B,6480,403,848,5229,8805,8616,53596,256488
608,340461476,SillySkeeter2,NoMicrosporidia,2,1,0,1,55,91,385,2800
608,340461476,SillySkeeter2,Strain_C,21,16,2,3,220,0,0,0
608,340461476,SillySkeeter2,Strain_D,10265,0,0,10265,13564,13513,81388,404600
609,340461476,SillySkeeter,NoMicrosporidia,3242,399,752,2091,4474,4155,25087,121076
609,340461476,SillySkeeter,Strain_A,513,70,115,328,600,544,3620,18422
609,340461476,SillySkeeter,Strain_B,6463,393,839,5231,8832,8660,53287,271462
609,340461476,SillySkeeter2,NoMicrosporidia,1,0,0,1,52,84,412,600
609,340461476,SillySkeeter2,Strain_C,20,15,2,3,216,0,0,0
609,340461476,SillySkeeter2,Strain_D,10344,0,0,10344,13633,13389,81815,420600
610,340461476,SillySkeeter,NoMicrosporidia,3267,400,733,2134,4442,4149,24838,112527
610,340461476,SillySkeeter,Strain_A,496,74,114,308,603,559,3604,17697
610,340461476,SillySkeeter,Strain_B,6475,391,883,5201,8820,8780,53400,258856
610,340461476,SillySkeeter2,NoMicrosporidia,1,0,0,1,50,79,363,720
610,340461476,SillySkeeter2,Strain_C,20,15,2,3,214,0,0,0
610,340461476,SillySkeeter2,Strain_D,10376,0,0,10376,13580,13403,82048,408600
611,340461476,SillySkeeter,NoMicrosporidia,3242,403,737,2102,4438,4052,24817,114617
611,340461476,SillySkeeter,Strain_A,500,75,115,310,603,578,3620,14778
611,340461476,SillySkeeter,Strain_B,6516,391,876,5249,8866,8810,53473,252725
611,340461476,SillySkeeter2,NoMicrosporidia,1,0,0,1,49,62,336,1600
611,340461476,SillySkeeter2,Strain_C,18,15,1,2,210,0,0,0
611,340461476,SillySkeeter2,Strain_D,10411,0,0,10411,13583,13551,81414,409800
612,340461476,SillySkeeter,NoMicrosporidia,3241,405,741,2095,4444,4075,24842,120433
612,340461476,SillySkeeter,Strain_A,494,73,116,305,585,577,3608,18583
612,340461476,SillySkeeter,Strain_B,6474,400,882,5192,8905,8779,53662,269224
612,340461476,SillySkeeter2,NoMicrosporidia,1,0,0,1,39,70,328,1600
612,340461476,SillySkeeter2,Strain_C,18,16,0,2,207,0,0,0
612,340461476,SillySkeeter2,Strain_D,10342,0,0,10342,13610,13514,81691,412400
613,340461476,SillySkeeter,NoMicrosporidia,3197,410,713,2074,4420,4155,24722,119810
613,340461476,SillySkeeter,Strain_A,503,71,119,313,578,551,3604,15840
613,340461476,SillySkeeter,Strain_B,6479,391,875,5213,8879,8806,53764,259990
613,340461476,SillySkeeter2,NoMicrosporidia,1,0,0,1,36,75,312,1000
613,340461476,SillySkeeter2,Strain_C,18,16,0,2,202,0,0,0
613,340461476,SillySkeeter2,Strain_D,10285,0,0,10285,13587,13549,81820,411000
614,340461476,SillySkeeter,NoMicrosporidia,3175,403,707,2065,4408,4083,24681,113504
614,340461476,SillySkeeter,Strain_A,501,70,115,316,579,558,3516,17332
614,340461476,SillySkeeter,Strain_B,6459,392,869,5198,8989,8651,53994,265404
614,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,46,77,284,800
614,340461476,SillySkeeter2,Strain_C,18,16,0,2,201,0,0,0
614,340461476,SillySkeeter2,Strain_D,10264,0,0,10264,13583,13538,81803,408400
615,340461476,SillySkeeter,NoMicrosporidia,3138,392,701,2045,4347,4175,24377,116366
615,340461476,SillySkeeter,Strain_A,500,75,116,309,584,569,3454,15030
615,340461476,SillySkeeter,Strain_B,6460,391,855,5214,8959,8714,54192,254764
615,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,40,75,262,800
615,340461476,SillySkeeter2,Strain_C,17,15,0,2,197,0,0,0
615,340461476,SillySkeeter2,Strain_D,10232,0,0,10232,13589,13416,81715,433200
616,340461476,SillySkeeter,NoMicrosporidia,3166,379,704,2083,4369,4179,24465,113801
616,340461476,SillySkeeter,Strain_A,489,69,117,303,573,579,3420,15660
616,340461476,SillySkeeter,Strain_B,6479,383,876,5220,8962,8731,54235,256299
616,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,36,78,239,1400
616,340461476,SillySkeeter2,Strain_C,17,15,0,2,192,0,0,0
616,340461476,SillySkeeter2,Strain_D,10294,0,0,10294,13597,13207,81851,389600
617,340461476,SillySkeeter,NoMicrosporidia,3156,374,702,2080,4357,4123,24202,111590
617,340461476,SillySkeeter,Strain_A,458,62,119,277,581,608,3417,14446
617,340461476,SillySkeeter,Strain_B,6446,383,877,5186,9010,8758,54164,257884
617,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,45,78,255,1000
617,340461476,SillySkeeter2,Strain_C,17,14,0,3,191,0,0,0
617,340461476,SillySkeeter2,Strain_D,10278,0,0,10278,13616,13343,81619,392200
618,340461476,SillySkeeter,NoMicrosporidia,3159,364,728,2067,4346,4126,24201,107881
618,340461476,SillySkeeter,Strain_A,461,62,109,290,589,553,3402,15068
618,340461476,SillySkeeter,Strain_B,6450,400,868,5182,8993,8785,54667,260171
618,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,51,53,255,800
618,340461476,SillySkeeter2,Strain_C,17,14,1,2,187,0,0,0
618,340461476,SillySkeeter2,Strain_D,10264,0,0,10264,13598,13400,81665,418600
619,340461476,SillySkeeter,NoMicrosporidia,3140,366,736,2038,4333,4178,23839,116725
619,340461476,SillySkeeter,Strain_A,472,67,99,306,586,569,3363,14266
619,340461476,SillySkeeter,Strain_B,6455,401,860,5194,9003,8766,54756,262409
619,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,41,54,247,600
619,340461476,SillySkeeter2,Strain_C,17,14,1,2,183,0,0,0
619,340461476,SillySkeeter2,Strain_D,10212,0,0,10212,13642,13371,81868,401800
620,340461476,SillySkeeter,NoMicrosporidia,3147,358,751,2038,4331,4131,23782,109081
620,340461476,SillySkeeter,Strain_A,476,68,100,308,583,588,3285,14133
620,340461476,SillySkeeter,Strain_B,6474,399,845,5230,9050,8803,55008,260426
620,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,43,53,225,1400
620,340461476,SillySkeeter2,Strain_C,16,13,2,1,180,0,0,0
620,340461476,SillySkeeter2,Strain_D,10217,0,0,10217,13626,13435,81868,410200
621,340461476,SillySkeeter,NoMicrosporidia,3125,341,758,2026,4289,4102,23726,106382
621,340461476,SillySkeeter,Strain_A,462,61,101,300,587,590,3228,14948
621,340461476,SillySkeeter,Strain_B,6558,392,838,5328,9001,8808,55053,258150
621,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,42,37,243,1000
621,340461476,SillySkeeter2,Strain_C,16,13,2,1,180,0,0,0
621,340461476,SillySkeeter2,Strain_D,10290,0,0,10290,13629,13360,81809,404400
622,340461476,SillySkeeter,NoMicrosporidia,3112,327,761,2024,4273,4040,23561,113386
622,340461476,SillySkeeter,Strain_A,448,58,112,278,581,657,3184,15829
622,340461476,SillySkeeter,Strain_B,6554,398,839,5317,8977,8934,55051,263305
622,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,36,41,240,760
622,340461476,SillySkeeter2,Strain_C,16,13,2,1,179,0,0,0
622,340461476,SillySkeeter2,Strain_D,10275,0,0,10275,13584,13129,82142,413400
623,340461476,SillySkeeter,NoMicrosporidia,3100,329,754,2017,4290,4034,23534,110626
623,340461476,SillySkeeter,Strain_A,463,59,104,300,585,607,3234,13166
623,340461476,SillySkeeter,Strain_B,6612,400,848,5364,8943,8996,55270,265408
623,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,31,41,212,1160
623,340461476,SillySkeeter2,Strain_C,15,12,2,1,177,0,0,0
623,340461476,SillySkeeter2,Strain_D,10273,0,0,10273,13583,13219,81548,416600
624,340461476,SillySkeeter,NoMicrosporidia,3134,339,760,2035,4264,4007,23530,107161
624,340461476,SillySkeeter,Strain_A,458,56,103,299,590,585,3159,15162
624,340461476,SillySkeeter,Strain_B,6601,415,849,5337,8952,9040,55246,262597
624,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,36,41,210,400
624,340461476,SillySkeeter2,Strain_C,13,10,2,1,175,0,0,0
624,340461476,SillySkeeter2,Strain_D,10194,0,0,10194,13623,13328,81713,397000
625,340461476,SillySkeeter,NoMicrosporidia,3101,342,746,2013,4222,3987,23495,109305
625,340461476,SillySkeeter,Strain_A,448,61,100,287,586,573,3177,13818
625,340461476,SillySkeeter,Strain_B,6639,417,828,5394,8918,9076,55347,262117
625,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,30,40,189,800
625,340461476,SillySkeeter2,Strain_C,12,9,2,1,171,0,0,0
625,340461476,SillySkeeter2,Strain_D,10243,0,0,10243,13556,13418,81713,399600
626,340461476,SillySkeeter,NoMicrosporidia,3127,351,741,2035,4213,3929,23436,108003
626,340461476,SillySkeeter,Strain_A,455,64,90,301,593,588,3069,14510
626,340461476,SillySkeeter,Strain_B,6656,396,834,5426,8995,9083,55540,260687
626,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,25,37,187,560
626,340461476,SillySkeeter2,Strain_C,10,8,1,1,170,0,0,0
626,340461476,SillySkeeter2,Strain_D,10205,0,0,10205,13449,13504,82065,424000
627,340461476,SillySkeeter,NoMicrosporidia,3123,355,741,2027,4210,3993,23298,113673
627,340461476,SillySkeeter,Strain_A,444,65,96,283,586,576,3032,14116
627,340461476,SillySkeeter,Strain_B,6686,386,891,5409,9045,9054,55445,272251
627,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,31,29,179,760
627,340461476,SillySkeeter2,Strain_C,9,7,1,1,167,0,0,0
627,340461476,SillySkeeter2,Strain_D,10186,0,0,10186,13521,13434,82012,404400
628,340461476,SillySkeeter,NoMicrosporidia,3115,362,734,2019,4160,3959,23397,109653
628,340461476,SillySkeeter,Strain_A,452,62,103,287,584,568,2942,14859
628,340461476,SillySkeeter,Strain_B,6644,373,886,5385,9060,9057,55787,270848
628,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,32,27,165,600
628,340461476,SillySkeeter2,Strain_C,8,7,0,1,165,0,0,0
628,340461476,SillySkeeter2,Strain_D,10228,0,0,10228,13643,13371,81933,388400
629,340461476,SillySkeeter,NoMicrosporidia,3120,371,733,2016,4156,3972,23239,106386
629,340461476,SillySkeeter,Strain_A,455,60,105,290,578,550,2934,13059
629,340461476,SillySkeeter,Strain_B,6694,386,868,5440,9102,9092,55813,264115
629,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,34,31,160,200
629,340461476,SillySkeeter2,Strain_C,8,7,0,1,164,0,0,0
629,340461476,SillySkeeter2,Strain_D,10291,0,0,10291,13626,13425,81797,411600
630,340461476,SillySkeeter,NoMicrosporidia,3072,356,724,1992,4123,3963,23248,108777
630,340461476,SillySkeeter,Strain_A,466,64,98,304,585,529,2940,13712
630,340461476,SillySkeeter,Strain_B,6697,401,861,5435,9108,9010,55927,265831
630,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,28,30,147,800
630,340461476,SillySkeeter2,Strain_C,7,6,0,1,163,0,0,0
630,340461476,SillySkeeter2,Strain_D,10208,0,0,10208,13556,13587,81650,417200
631,340461476,SillySkeeter,NoMicrosporidia,3050,337,723,1990,4114,3877,23129,108814
631,340461476,SillySkeeter,Strain_A,452,63,101,288,566,515,2929,13741
631,340461476,SillySkeeter,Strain_B,6690,396,855,5439,9103,9001,56118,274165
631,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,25,32,149,600
631,340461476,SillySkeeter2,Strain_C,6,5,0,1,163,0,0,0
631,340461476,SillySkeeter2,Strain_D,10210,0,0,10210,13522,13608,81943,396200
632,340461476,SillySkeeter,NoMicrosporidia,2980,334,731,1915,4109,3924,22864,105216
632,340461476,SillySkeeter,Strain_A,456,64,105,287,584,499,2944,14949
632,340461476,SillySkeeter,Strain_B,6722,398,850,5474,9044,9042,56227,256355
632,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,25,35,140,200
632,340461476,SillySkeeter2,Strain_C,5,4,0,1,160,0,0,0
632,340461476,SillySkeeter2,Strain_D,10224,0,0,10224,13513,13528,81740,410000
633,340461476,SillySkeeter,NoMicrosporidia,3025,332,730,1963,4151,3719,22808,112410
633,340461476,SillySkeeter,Strain_A,455,66,111,278,568,535,2959,12947
633,340461476,SillySkeeter,Strain_B,6740,399,884,5457,9087,9036,56349,271443
633,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,26,33,125,200
633,340461476,SillySkeeter2,Strain_C,4,3,0,1,158,0,0,0
633,340461476,SillySkeeter2,Strain_D,10245,0,0,10245,13612,13416,81954,422200
634,340461476,SillySkeeter,NoMicrosporidia,2961,330,727,1904,4149,3782,22706,108334
634,340461476,SillySkeeter,Strain_A,449,62,121,266,572,549,2864,15699
634,340461476,SillySkeeter,Strain_B,6760,393,900,5467,9069,9058,56087,267807
634,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,24,36,107,800
634,340461476,SillySkeeter2,Strain_C,2,2,0,0,157,0,0,0
634,340461476,SillySkeeter2,Strain_D,10337,0,0,10337,13652,13158,81912,403400
635,340461476,SillySkeeter,NoMicrosporidia,2918,330,702,1886,4148,3766,22765,102609
635,340461476,SillySkeeter,Strain_A,439,62,111,266,567,536,2952,13416
635,340461476,SillySkeeter,Strain_B,6715,391,892,5432,9074,8996,56398,279935
635,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,24,40,105,0
635,340461476,SillySkeeter2,Strain_C,2,2,0,0,154,0,0,0
635,340461476,SillySkeeter2,Strain_D,10365,0,0,10365,13657,13141,81918,403800
636,340461476,SillySkeeter,NoMicrosporidia,2944,331,715,1898,4119,3777,22520,104277
636,340461476,SillySkeeter,Strain_A,439,60,105,274,561,522,2885,14819
636,340461476,SillySkeeter,Strain_B,6728,399,889,5440,9078,8965,56777,259064
636,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,29,26,88,0
636,340461476,SillySkeeter2,Strain_C,2,2,0,0,150,0,0,0
636,340461476,SillySkeeter2,Strain_D,10419,0,0,10419,13562,13340,81836,412800
637,340461476,SillySkeeter,NoMicrosporidia,2872,339,696,1837,4053,3902,22448,106435
637,340461476,SillySkeeter,Strain_A,420,60,89,271,564,492,2965,13556
637,340461476,SillySkeeter,Strain_B,6715,386,897,5432,9061,9021,56817,275569
637,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,29,27,74,400
637,340461476,SillySkeeter2,Strain_C,2,2,0,0,145,0,0,0
637,340461476,SillySkeeter2,Strain_D,10357,0,0,10357,13430,13631,81783,417400
638,340461476,SillySkeeter,NoMicrosporidia,2910,355,681,1874,4034,3820,22337,104243
638,340461476,SillySkeeter,Strain_A,417,55,89,273,553,483,2914,12104
638,340461476,SillySkeeter,Strain_B,6778,397,898,5483,9035,9072,56760,269973
638,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,24,23,69,0
638,340461476,SillySkeeter2,Strain_C,2,2,0,0,144,0,0,0
638,340461476,SillySkeeter2,Strain_D,10277,0,0,10277,13351,13698,81924,421200
639,340461476,SillySkeeter,NoMicrosporidia,2942,343,675,1924,4004,3862,22223,103432
639,340461476,SillySkeeter,Strain_A,419,59,91,269,535,475,2860,13765
639,340461476,SillySkeeter,Strain_B,6760,409,905,5446,9070,9301,56732,263003
639,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,25,15,60,0
639,340461476,SillySkeeter2,Strain_C,2,2,0,0,143,0,0,0
639,340461476,SillySkeeter2,Strain_D,10317,0,0,10317,13295,13601,81812,416800
640,340461476,SillySkeeter,NoMicrosporidia,2957,343,693,1921,3991,3833,22315,105826
640,340461476,SillySkeeter,Strain_A,420,58,96,266,525,452,2892,14907
640,340461476,SillySkeeter,Strain_B,6786,417,924,5445,9109,9348,56776,262867
640,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,23,20,43,200
640,340461476,SillySkeeter2,Strain_C,2,2,0,0,141,0,0,0
640,340461476,SillySkeeter2,Strain_D,10353,0,0,10353,13325,13467,81976,399800
641,340461476,SillySkeeter,NoMicrosporidia,2960,339,691,1930,3997,3796,22332,102196
641,340461476,SillySkeeter,Strain_A,408,58,91,259,527,449,2977,13571
641,340461476,SillySkeeter,Strain_B,6897,423,924,5550,9109,9402,56687,286433
641,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,21,16,40,200
641,340461476,SillySkeeter2,Strain_C,1,1,0,0,139,0,0,0
641,340461476,SillySkeeter2,Strain_D,10350,0,0,10350,13416,13381,82034,416400
642,340461476,SillySkeeter,NoMicrosporidia,2907,330,703,1874,3934,3784,22244,99818
642,340461476,SillySkeeter,Strain_A,394,59,87,248,504,467,2947,12058
642,340461476,SillySkeeter,Strain_B,6928,428,948,5552,9127,9486,56806,267164
642,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,17,25,40,0
642,340461476,SillySkeeter2,Strain_C,1,1,0,0,137,0,0,0
642,340461476,SillySkeeter2,Strain_D,10347,0,0,10347,13380,13516,81884,410200
643,340461476,SillySkeeter,NoMicrosporidia,2916,317,700,1899,3956,3666,22186,107481
643,340461476,SillySkeeter,Strain_A,374,54,89,231,506,468,2906,14057
643,340461476,SillySkeeter,Strain_B,7013,432,934,5647,9171,9339,57031,271982
643,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,18,24,31,0
643,340461476,SillySkeeter2,Strain_C,1,1,0,0,137,0,0,0
643,340461476,SillySkeeter2,Strain_D,10365,0,0,10365,13447,13554,82005,396000
644,340461476,SillySkeeter,NoMicrosporidia,2865,315,687,1863,3978,3710,22177,106133
644,340461476,SillySkeeter,Strain_A,376,56,81,239,493,482,2897,12740
644,340461476,SillySkeeter,Strain_B,7001,443,938,5620,9209,9376,57041,268647
644,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,21,18,25,200
644,340461476,SillySkeeter2,Strain_C,1,1,0,0,137,0,0,0
644,340461476,SillySkeeter2,Strain_D,10373,0,0,10373,13448,13645,82078,421800
645,340461476,SillySkeeter,NoMicrosporidia,2871,333,673,1865,3961,3686,22024,103369
645,340461476,SillySkeeter,Strain_A,372,49,99,224,484,474,2851,12055
645,340461476,SillySkeeter,Strain_B,6999,447,947,5605,9278,9235,57267,284656
645,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,19,14,24,0
645,340461476,SillySkeeter2,Strain_C,1,1,0,0,136,0,0,0
645,340461476,SillySkeeter2,Strain_D,10420,0,0,10420,13530,13463,82321,421400
646,340461476,SillySkeeter,NoMicrosporidia,2861,337,680,1844,3950,3713,21760,96133
646,340461476,SillySkeeter,Strain_A,376,48,96,232,490,487,2800,12971
646,340461476,SillySkeeter,Strain_B,6998,450,935,5613,9309,9243,57456,275216
646,340461476,SillySkeeter2,NoMicrosporidia,0,0,0,0,18,10,17,0
646,340461476,SillySkeeter2,Strain_C,1,1,0,0,134,0,0,0
