Year, NodeID, CD4_Stage, Care_Stage, Population, DiseaseDeaths, NonDiseaseDeaths, ART_Initiations, New_Infections, New_Diagnoses, PreART_Dropouts, ART_Dropouts
3965,1,CD4_ABOVE_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,NA,62,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3965.5,1,HIV_NEGATIVE,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3965.5,1,CD4_UNDER_200,NA,0,0,0,1,0,0,0,0
3965.5,1,CD4_UNDER_200,NOT_DIAGNOSED,14,1,0,0,0,0,0,0
3965.5,1,CD4_UNDER_200,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,1,0,0
3965.5,1,CD4_UNDER_200,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3965.5,1,CD4_UNDER_200,IN_CARE_BUT_NEVER_INITIATED_ART,1,0,0,0,0,0,0,0
3965.5,1,CD4_UNDER_200,ON_ART_SIX_OR_FEWER_MONTHS,1,0,0,0,0,0,0,0
3965.5,1,CD4_UNDER_200,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3965.5,1,CD4_UNDER_200,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,NA,0,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,NOT_DIAGNOSED,7,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,ON_ART_MORE_THAN_SIX_MONTHS,6,0,0,0,0,0,0,0
3965.5,1,CD4_200_TO_350,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,NA,0,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,ON_ART_MORE_THAN_SIX_MONTHS,8,0,0,0,0,0,0,0
3965.5,1,CD4_350_TO_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3965.5,1,CD4_ABOVE_500,NA,0,0,0,0,1,0,0,0
3965.5,1,CD4_ABOVE_500,NOT_DIAGNOSED,1,0,0,0,0,0,0,0
3965.5,1,CD4_ABOVE_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3965.5,1,CD4_ABOVE_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3965.5,1,CD4_ABOVE_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3965.5,1,CD4_ABOVE_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3965.5,1,CD4_ABOVE_500,ON_ART_MORE_THAN_SIX_MONTHS,14,0,0,0,0,0,0,0
3965.5,1,CD4_ABOVE_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,NA,63,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3966,1,HIV_NEGATIVE,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966,1,CD4_UNDER_200,NA,0,0,0,1,0,0,0,0
3966,1,CD4_UNDER_200,NOT_DIAGNOSED,15,0,0,0,0,0,0,0
3966,1,CD4_UNDER_200,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,1,0,0
3966,1,CD4_UNDER_200,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966,1,CD4_UNDER_200,IN_CARE_BUT_NEVER_INITIATED_ART,1,0,0,0,0,0,0,0
3966,1,CD4_UNDER_200,ON_ART_SIX_OR_FEWER_MONTHS,1,0,0,0,0,0,0,0
3966,1,CD4_UNDER_200,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3966,1,CD4_UNDER_200,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,NA,0,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,NOT_DIAGNOSED,5,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,ON_ART_MORE_THAN_SIX_MONTHS,4,0,0,0,0,0,0,0
3966,1,CD4_200_TO_350,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,NA,0,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,NOT_DIAGNOSED,1,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,ON_ART_MORE_THAN_SIX_MONTHS,11,0,0,0,0,0,0,0
3966,1,CD4_350_TO_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,NA,0,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,ON_ART_MORE_THAN_SIX_MONTHS,14,0,0,0,0,0,0,0
3966,1,CD4_ABOVE_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,NA,65,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3966.5,1,HIV_NEGATIVE,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,NA,0,0,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,NOT_DIAGNOSED,16,0,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,IN_CARE_BUT_NEVER_INITIATED_ART,0,1,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,ON_ART_MORE_THAN_SIX_MONTHS,1,0,0,0,0,0,0,0
3966.5,1,CD4_UNDER_200,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,NA,0,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,NOT_DIAGNOSED,4,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,ON_ART_MORE_THAN_SIX_MONTHS,3,0,0,0,0,0,0,0
3966.5,1,CD4_200_TO_350,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,NA,0,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,NOT_DIAGNOSED,1,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,ON_ART_MORE_THAN_SIX_MONTHS,11,0,0,0,0,0,0,0
3966.5,1,CD4_350_TO_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,NA,0,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,ON_ART_MORE_THAN_SIX_MONTHS,15,0,0,0,0,0,0,0
3966.5,1,CD4_ABOVE_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,NA,65,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3967,1,HIV_NEGATIVE,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,NA,0,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,NOT_DIAGNOSED,18,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3967,1,CD4_UNDER_200,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,NA,0,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,NOT_DIAGNOSED,3,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,ON_ART_MORE_THAN_SIX_MONTHS,4,0,0,0,0,0,0,0
3967,1,CD4_200_TO_350,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,NA,0,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,NOT_DIAGNOSED,1,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,ON_ART_MORE_THAN_SIX_MONTHS,11,0,0,0,0,0,0,0
3967,1,CD4_350_TO_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,NA,0,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,ON_ART_MORE_THAN_SIX_MONTHS,15,0,0,0,0,0,0,0
3967,1,CD4_ABOVE_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,NA,63,0,1,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3967.5,1,HIV_NEGATIVE,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_UNDER_200,NA,0,0,0,1,0,0,0,0
3967.5,1,CD4_UNDER_200,NOT_DIAGNOSED,19,0,0,0,0,0,0,0
3967.5,1,CD4_UNDER_200,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,1,0,0
3967.5,1,CD4_UNDER_200,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967.5,1,CD4_UNDER_200,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_UNDER_200,ON_ART_SIX_OR_FEWER_MONTHS,1,0,0,0,0,0,0,0
3967.5,1,CD4_UNDER_200,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3967.5,1,CD4_UNDER_200,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,NA,0,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,NOT_DIAGNOSED,3,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,ON_ART_MORE_THAN_SIX_MONTHS,2,0,0,0,0,0,0,0
3967.5,1,CD4_200_TO_350,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,NA,0,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,NOT_DIAGNOSED,1,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,ON_ART_MORE_THAN_SIX_MONTHS,13,0,0,0,0,0,0,0
3967.5,1,CD4_350_TO_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_ABOVE_500,NA,0,0,0,1,2,0,0,0
3967.5,1,CD4_ABOVE_500,NOT_DIAGNOSED,1,0,0,0,0,0,0,0
3967.5,1,CD4_ABOVE_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,1,0,0
3967.5,1,CD4_ABOVE_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3967.5,1,CD4_ABOVE_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3967.5,1,CD4_ABOVE_500,ON_ART_SIX_OR_FEWER_MONTHS,1,0,0,0,0,0,0,0
3967.5,1,CD4_ABOVE_500,ON_ART_MORE_THAN_SIX_MONTHS,15,0,0,0,0,0,0,0
3967.5,1,CD4_ABOVE_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,NA,65,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3968,1,HIV_NEGATIVE,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3968,1,CD4_UNDER_200,NA,0,0,0,1,0,0,0,0
3968,1,CD4_UNDER_200,NOT_DIAGNOSED,19,0,0,0,0,0,0,0
3968,1,CD4_UNDER_200,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,1,0,0
3968,1,CD4_UNDER_200,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3968,1,CD4_UNDER_200,IN_CARE_BUT_NEVER_INITIATED_ART,1,0,0,0,0,0,0,0
3968,1,CD4_UNDER_200,ON_ART_SIX_OR_FEWER_MONTHS,1,0,0,0,0,0,0,0
3968,1,CD4_UNDER_200,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3968,1,CD4_UNDER_200,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,NA,0,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,NOT_DIAGNOSED,2,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,ON_ART_MORE_THAN_SIX_MONTHS,3,0,0,0,0,0,0,0
3968,1,CD4_200_TO_350,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,NA,0,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,NOT_DIAGNOSED,2,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,ON_ART_MORE_THAN_SIX_MONTHS,13,0,0,0,0,0,0,0
3968,1,CD4_350_TO_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,NA,0,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,ON_ART_MORE_THAN_SIX_MONTHS,16,0,0,0,0,0,0,0
3968,1,CD4_ABOVE_500,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,NA,66,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,NOT_DIAGNOSED,0,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,IN_CARE_BUT_NEVER_INITIATED_ART,0,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,ON_ART_SIX_OR_FEWER_MONTHS,0,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,ON_ART_MORE_THAN_SIX_MONTHS,0,0,0,0,0,0,0,0
3968.5,1,HIV_NEGATIVE,INITIATED_ART_BUT_NO_LONGER_ON_ART,0,0,0,0,0,0,0,0
3968.5,1,CD4_UNDER_200,NA,0,0,0,1,0,0,0,0
3968.5,1,CD4_UNDER_200,NOT_DIAGNOSED,20,0,0,0,0,0,0,0
3968.5,1,CD4_UNDER_200,DIAGNOSED_BUT_NEVER_LINKED,0,0,0,0,0,1,0,0
3968.5,1,CD4_UNDER_200,DIAGNOSED_AND_LINKED_BUT_NOT_IN_CARE,0,0,0,0,0,0,0,0
