Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
379,340461476,1000,7472,392,4669,2411,10433,10086,248653,308520,154260,2595,121,0,0,986,0,648,296,0,0,0,26715.8,0.0863161,121,121,0,2411,4669,9,383,1228,1246,121,17649,3054,32285,19584939,0,0
380,340461476,1000,7445,407,4663,2375,10411,10191,248398,295800,147900,2479,122,0,0,957,0,706,278,0,0,0,26970.8,0.0865932,122,122,0,2375,4663,6,401,1223,1134,122,17638,3098,32205,19612192,0,0
381,340461476,1000,7551,390,4718,2443,10416,10216,248769,309360,154680,2556,128,0,0,1018,0,648,264,0,0,0,26599.8,0.091179,128,128,0,2443,4718,5,385,1209,1219,128,17803,2953,32457,18754122,0,0
382,340461476,1000,7562,412,4705,2445,10403,10336,248495,306960,153480,2585,129,0,0,993,0,723,259,0,0,0,26873.8,0.0859832,129,129,0,2445,4705,5,407,1238,1218,129,17711,3051,32292,19151834,0,0
383,340461476,1000,7505,428,4661,2416,10408,10318,249043,301320,150660,2494,116,0,0,978,0,750,285,0,0,0,26325.8,0.0875481,116,116,0,2416,4661,5,423,1223,1155,116,17423,3155,31757,19762302,0,0
384,340461476,1000,7496,421,4665,2410,10457,10336,248720,301200,150600,2534,119,0,0,966,0,691,284,0,0,0,26648.8,0.0873681,119,119,0,2410,4665,5,416,1233,1182,119,17232,3198,31365,19503733,0,0
385,340461476,1000,7501,434,4573,2494,10436,10377,248264,305760,152880,2505,137,0,0,1024,0,768,251,0,0,0,27104.8,0.0884753,137,137,0,2494,4573,9,425,1184,1184,137,16985,3228,30846,20338273,0,0
386,340461476,1000,7534,438,4551,2545,10472,10284,248997,301160,150580,2538,122,0,0,1026,0,713,280,0,0,0,26371.8,0.0886471,122,122,0,2545,4551,9,429,1258,1158,122,16885,3203,30660,20496777,0,0
387,340461476,1000,7474,440,4528,2506,10482,10296,248680,300400,150200,2534,144,0,0,965,0,732,293,0,0,0,26688.8,0.0875672,144,144,0,2506,4528,8,432,1255,1135,144,16602,3245,30265,20873104,0,0
388,340461476,1000,7466,406,4512,2548,10581,10304,248537,302000,151000,2516,137,0,0,988,0,741,255,0,0,0,26831.8,0.088844,137,137,0,2548,4512,8,398,1232,1147,137,16348,3034,29856,19212043,0,0
389,340461476,1000,7488,408,4468,2612,10603,10087,248771,307920,153960,2542,130,0,0,1025,0,696,307,0,0,0,26597.8,0.0888469,130,130,0,2612,4468,10,398,1249,1163,130,15916,3038,29150,19413642,0,0
390,340461476,1000,7484,400,4443,2641,10573,10074,248298,299600,149800,2546,120,0,0,1006,0,717,293,0,0,0,27070.8,0.0863788,120,120,0,2641,4443,13,387,1279,1147,120,15713,3034,29045,19430390,0,0
391,340461476,1000,7446,400,4396,2650,10593,10071,248736,308240,154120,2553,141,0,0,965,0,716,287,0,0,0,26632.8,0.0903563,141,141,0,2650,4396,15,385,1279,1133,141,15568,2998,28650,18755029,0,0
392,340461476,1000,7537,419,4360,2758,10522,10135,248996,300240,150120,2502,125,0,0,1041,0,701,249,0,0,0,26372.8,0.0864026,125,125,0,2758,4360,15,404,1273,1104,125,15373,3128,28332,19950711,0,0
393,340461476,1000,7518,440,4350,2728,10483,10343,248407,304240,152120,2552,106,0,0,937,0,693,263,0,0,0,26961.8,0.0878389,106,106,0,2728,4350,15,425,1298,1148,106,15296,3288,28127,21119080,0,0
394,340461476,1000,7531,429,4345,2757,10500,10271,249082,312320,156160,2495,148,0,0,985,0,729,243,0,0,0,26286.8,0.08862,148,148,0,2757,4345,13,416,1260,1087,148,15218,3162,28132,20495093,0,0
395,340461476,1000,7575,431,4339,2805,10473,10267,248822,308720,154360,2529,132,0,0,1014,0,691,279,0,0,0,26546.8,0.0841661,132,132,0,2805,4339,16,415,1300,1097,132,15102,3195,27943,20552013,0,0
396,340461476,1000,7584,434,4337,2813,10486,10206,248484,317120,158560,2587,132,0,0,987,0,694,284,0,0,0,26884.8,0.0859897,132,132,0,2813,4337,14,420,1348,1107,132,14929,3168,27833,20188271,0,0
397,340461476,1000,7598,416,4363,2819,10493,10126,248626,313000,156500,2540,146,0,0,972,0,697,261,0,0,0,26742.8,0.0847778,146,146,0,2819,4363,14,402,1296,1098,146,14860,3150,27878,19131068,0,0
398,340461476,1000,7592,416,4348,2828,10480,10190,248817,312160,156080,2543,134,0,0,947,0,669,284,0,0,0,26551.8,0.0854401,134,134,0,2828,4348,18,398,1297,1112,134,14658,3141,27670,19093547,0,0
399,340461476,1000,7572,420,4243,2909,10453,10157,248691,315760,157880,2541,119,0,0,1032,0,771,281,0,0,0,26677.8,0.0850581,119,119,0,2909,4243,21,399,1301,1121,119,14162,3196,27024,19410186,0,0
400,340461476,1000,7626,424,4304,2898,10417,10294,248305,318280,159140,2616,136,0,0,1013,0,680,279,0,0,0,27063.8,0.0844874,136,136,0,2898,4304,21,403,1397,1083,136,14222,3202,27275,19020609,0,0
401,340461476,1000,7610,419,4271,2920,10449,10258,248928,307600,153800,2528,140,0,0,971,0,729,258,0,0,0,26440.8,0.0850313,140,140,0,2920,4271,18,401,1344,1044,140,14117,3177,27297,19182969,0,0
402,340461476,1000,7584,403,4325,2856,10513,10255,249106,310800,155400,2542,125,0,0,955,0,715,266,0,0,0,26262.8,0.0859582,125,125,0,2856,4325,19,384,1344,1073,125,14161,2943,27370,17793163,0,0
403,340461476,1000,7536,402,4295,2839,10489,10275,248584,319920,159960,2539,133,0,0,945,0,684,309,0,0,0,26784.8,0.0845005,133,133,0,2839,4295,20,382,1299,1107,133,13983,2790,27168,17576393,0,0
404,340461476,1000,7527,397,4247,2883,10529,10220,248563,316120,158060,2543,117,0,0,1023,0,767,265,0,0,0,26805.8,0.0837233,117,117,0,2883,4247,11,386,1329,1097,117,13628,2691,26553,17730242,0,0
405,340461476,1000,7495,394,4242,2859,10527,10355,248285,311160,155580,2580,122,0,0,977,0,718,291,0,0,0,27083.8,0.0847961,122,122,0,2859,4242,10,384,1368,1090,122,13687,2467,26578,17271481,0,0
406,340461476,1000,7505,399,4231,2875,10485,10142,248766,299160,149580,2476,126,0,0,1031,0,756,265,0,0,0,26602.8,0.0870412,126,126,0,2875,4231,13,386,1320,1030,126,13650,2479,26562,17416199,0,0
407,340461476,1000,7506,392,4269,2845,10464,10125,248285,305600,152800,2566,114,0,0,988,0,709,278,0,0,0,27083.8,0.0889248,114,114,0,2845,4269,12,380,1350,1102,114,13613,2458,26661,16802763,0,0
408,340461476,1000,7487,393,4271,2823,10450,10245,248704,314880,157440,2540,121,0,0,966,0,699,286,0,0,0,26664.8,0.0886248,121,121,0,2823,4271,15,378,1333,1086,121,13540,2599,26657,17592710,0,0
409,340461476,1000,7501,395,4252,2854,10465,10167,248858,297600,148800,2450,118,0,0,999,0,736,249,0,0,0,26510.8,0.0846823,118,118,0,2854,4252,22,373,1296,1036,118,13508,2612,26628,17252145,0,0
410,340461476,1000,7410,409,4208,2793,10459,10272,249054,312640,156320,2559,126,0,0,929,0,731,289,0,0,0,26314.8,0.0890818,126,126,0,2793,4208,26,383,1319,1114,126,13364,2787,26307,18280216,0,0
411,340461476,1000,7413,419,4182,2812,10434,10238,248946,311160,155580,2493,132,0,0,989,0,703,283,0,0,0,26422.8,0.0841695,132,132,0,2812,4182,22,397,1285,1076,132,13407,2798,26331,18740585,0,0
412,340461476,1000,7460,432,4181,2847,10430,10113,248951,307920,153960,2539,128,0,0,1004,0,675,282,0,0,0,26417.8,0.0849169,128,128,0,2847,4181,16,416,1331,1080,128,13432,2860,26406,19456152,0,0
413,340461476,1000,7362,433,4100,2829,10467,10291,248548,305320,152660,2500,134,0,0,921,0,750,269,0,0,0,26820.8,0.0857942,134,134,0,2829,4100,16,417,1311,1055,134,13263,2803,26056,19404053,0,0
414,340461476,1000,7376,422,4065,2889,10466,10283,248958,302440,151220,2437,143,0,0,971,0,678,279,0,0,0,26410.8,0.0878447,143,143,0,2889,4065,16,406,1261,1033,143,13087,2837,25737,19443389,0,0
415,340461476,1000,7394,410,4066,2918,10519,10172,248746,305880,152940,2506,128,0,0,1004,0,705,281,0,0,0,26622.8,0.0873256,128,128,0,2918,4066,13,397,1334,1044,128,12992,2659,25639,18909319,0,0
416,340461476,1000,7431,408,4122,2901,10455,10267,248352,316200,158100,2576,138,0,0,991,0,666,288,0,0,0,27016.8,0.0870366,138,138,0,2901,4122,14,394,1396,1042,138,12992,2667,25588,18787795,0,0
417,340461476,1000,7508,403,4133,2972,10422,10221,248693,290720,145360,2456,129,0,0,1055,0,720,258,0,0,0,26675.8,0.085442,129,129,0,2972,4133,18,385,1305,1022,129,12798,2463,25401,17808945,0,0
418,340461476,1000,7466,421,4077,2968,10413,10141,248517,305720,152860,2562,125,0,0,977,0,741,278,0,0,0,26851.8,0.0917575,125,125,0,2968,4077,19,402,1401,1036,125,12588,2550,25134,18483825,0,0
419,340461476,1000,7412,410,4076,2926,10409,10155,248934,316520,158260,2558,128,0,0,930,0,697,287,0,0,0,26434.8,0.0878312,128,128,0,2926,4076,23,387,1335,1095,128,12636,2624,25085,18604269,0,0
420,340461476,1000,7478,420,4046,3012,10430,10091,248620,299920,149960,2419,134,0,0,1029,0,692,271,0,0,0,26748.8,0.0835168,134,134,0,3012,4046,21,399,1274,1011,134,12592,2704,24943,18922131,0,0
421,340461476,1000,7481,413,4079,2989,10379,10097,249083,319320,159660,2594,122,0,0,983,0,713,267,0,0,0,26285.8,0.0891863,122,122,0,2989,4079,23,390,1465,1007,122,12597,2595,24923,18319502,0,0
422,340461476,1000,7415,382,4073,2960,10391,10089,248741,309000,154500,2503,123,0,0,927,0,728,265,0,0,0,26627.8,0.0823179,123,123,0,2960,4073,26,356,1341,1039,123,12426,2444,24665,17263676,0,0
423,340461476,1000,7371,376,4020,2975,10416,10086,248985,295360,147680,2384,138,0,0,976,0,738,282,0,0,0,26383.8,0.086174,138,138,0,2975,4020,26,350,1268,978,138,12281,2302,24406,16453079,0,0
424,340461476,1000,7382,378,4059,2945,10354,10118,248945,316560,158280,2588,98,0,0,1001,0,706,284,0,0,0,26423.8,0.0893274,98,98,0,2945,4059,20,358,1425,1065,98,12415,2319,24506,16891212,0,0
425,340461476,1000,7415,368,4053,2994,10367,10136,248874,306920,153460,2504,130,0,0,989,0,680,276,0,0,0,26494.8,0.0834715,130,130,0,2994,4053,16,352,1359,1015,130,12392,2169,24447,16140999,0,0
426,340461476,1000,7416,368,4062,2986,10428,10216,248869,293280,146640,2447,128,0,0,952,0,667,284,0,0,0,26499.8,0.0863246,128,128,0,2986,4062,20,348,1329,990,128,12279,2175,24327,16086690,0,0
427,340461476,1000,7356,366,4067,2923,10459,10381,248891,316160,158080,2542,102,0,0,948,0,691,317,0,0,0,26477.8,0.0903565,102,102,0,2923,4067,19,347,1349,1091,102,12261,2268,24313,16782019,0,0
428,340461476,1000,7336,372,4040,2924,10511,10433,248711,318240,159120,2550,123,0,0,967,0,701,286,0,0,0,26657.8,0.0837479,123,123,0,2924,4040,17,355,1373,1054,123,12390,2154,24288,16669592,0,0
429,340461476,1000,7402,374,4082,2946,10546,10312,248838,296640,148320,2434,126,0,0,976,0,667,243,0,0,0,26530.8,0.0837662,126,126,0,2946,4082,18,356,1336,972,126,12533,2153,24783,16571987,0,0
430,340461476,1000,7448,372,4092,2984,10519,10355,248678,304120,152060,2520,101,0,0,999,0,670,283,0,0,0,26690.8,0.0894375,101,101,0,2984,4092,16,356,1351,1068,101,12632,2213,25128,16441387,0,0
431,340461476,1000,7469,357,4113,2999,10456,10241,248703,316720,158360,2594,132,0,0,1020,0,701,298,0,0,0,26665.8,0.0877639,132,132,0,2999,4113,14,343,1394,1068,132,12559,2204,24966,15915606,0,0
432,340461476,1000,7423,391,4094,2938,10535,10300,248499,301280,150640,2486,109,0,0,954,0,736,264,0,0,0,26869.8,0.0841935,109,109,0,2938,4094,18,373,1366,1011,109,12492,2396,24985,17107448,0,0
433,340461476,1000,7425,385,4080,2960,10501,10377,248478,296800,148400,2443,104,0,0,977,0,691,284,0,0,0,26890.8,0.0891853,104,104,0,2960,4080,22,363,1309,1030,104,12533,2375,25062,17208375,0,0
434,340461476,1000,7500,358,4071,3071,10473,10304,248684,323000,161500,2570,135,0,0,1068,0,712,281,0,0,0,26684.8,0.0906023,135,135,0,3071,4071,21,337,1351,1084,135,12370,2156,24925,15784386,0,0
435,340461476,1000,7479,356,4133,2990,10515,10310,248986,306120,153060,2586,118,0,0,962,0,708,275,0,0,0,26382.8,0.0826153,118,118,0,2990,4133,19,337,1427,1041,118,12351,2315,24748,16790581,0,0
436,340461476,1000,7507,349,4088,3070,10545,10354,248922,293880,146940,2432,97,0,0,1031,0,722,281,0,0,0,26446.8,0.0861843,97,97,0,3070,4088,19,330,1339,996,97,12092,2296,24378,16265715,0,0
437,340461476,1000,7539,345,4079,3115,10560,10328,249030,314480,157240,2591,122,0,0,1038,0,711,295,0,0,0,26338.8,0.0899917,122,122,0,3115,4079,14,331,1420,1049,122,12090,2183,24543,15135638,0,0
438,340461476,1000,7540,353,4057,3130,10548,10252,249150,316280,158140,2603,114,0,0,1014,0,745,268,0,0,0,26218.8,0.0837533,114,114,0,3130,4057,19,334,1424,1065,114,12105,2170,24448,15409549,0,0
439,340461476,1000,7481,352,3989,3140,10541,10324,248287,296440,148220,2460,92,0,0,965,0,759,265,0,0,0,27081.8,0.0828973,92,92,0,3140,3989,21,331,1379,989,92,11899,2041,24152,15493597,0,0
440,340461476,1000,7591,368,4004,3219,10477,10238,248790,315480,157740,2568,115,0,0,1048,0,656,282,0,0,0,26578.8,0.0913566,115,115,0,3219,4004,22,346,1405,1048,115,11821,2194,24133,16222435,0,0
441,340461476,1000,7621,367,4043,3211,10478,10239,249171,318200,159100,2627,109,0,0,1016,0,697,289,0,0,0,26197.8,0.0842486,109,109,0,3211,4043,23,344,1452,1066,109,11812,2210,24252,15984135,0,0
442,340461476,1000,7639,346,4084,3209,10489,10234,248741,307480,153740,2529,103,0,0,994,0,716,260,0,0,0,26627.8,0.0823311,103,103,0,3209,4084,25,321,1451,975,103,11790,2045,24175,14843679,0,0
443,340461476,1000,7572,349,4031,3192,10494,10319,248586,314960,157480,2561,119,0,0,973,0,754,286,0,0,0,26782.8,0.0865999,119,119,0,3192,4031,22,327,1383,1059,119,11661,1923,23917,14267247,0,0
444,340461476,1000,7573,360,4010,3203,10490,10235,248575,319720,159860,2563,113,0,0,988,0,697,290,0,0,0,26793.8,0.0850354,113,113,0,3203,4010,18,342,1400,1050,113,11612,2051,23796,14581608,0,0
445,340461476,1000,7533,358,4027,3148,10480,10223,248646,314000,157000,2555,96,0,0,990,0,753,277,0,0,0,26722.8,0.0838038,96,96,0,3148,4027,21,337,1468,991,96,11488,2081,23559,14416755,0,0
446,340461476,1000,7547,345,4029,3173,10379,10146,248460,317640,158820,2551,122,0,0,1005,0,688,303,0,0,0,26908.8,0.0851043,122,122,0,3173,4029,21,324,1413,1016,122,11421,1987,23460,14161117,0,0
447,340461476,1000,7562,338,4013,3211,10406,10082,248456,308240,154120,2520,103,0,0,1013,0,742,256,0,0,0,26912.8,0.0847146,103,103,0,3211,4013,25,313,1398,1019,103,11360,2013,23564,13912098,0,0
448,340461476,1000,7514,358,4048,3108,10419,10142,248764,317280,158640,2571,100,0,0,940,0,710,278,0,0,0,26604.8,0.087311,100,100,0,3108,4048,23,335,1459,1012,100,11524,2053,23764,14566547,0,0
449,340461476,1000,7468,358,3954,3156,10464,10077,248923,315200,157600,2519,119,0,0,975,0,757,264,0,0,0,26445.8,0.0838526,119,119,0,3156,3954,27,331,1368,1032,119,11311,2095,23342,15117788,0,0
450,340461476,1000,7409,357,3949,3103,10531,10006,248650,308240,154120,2504,119,0,0,936,0,699,296,0,0,0,26718.8,0.0839015,119,119,0,3103,3949,31,326,1408,977,119,11260,2061,23166,15750770,0,0
451,340461476,1000,7423,365,3939,3119,10504,10054,248779,316000,158000,2506,112,0,0,947,0,692,241,0,0,0,26589.8,0.0866816,112,112,0,3119,3939,29,336,1338,1056,112,11306,1966,23200,15786594,0,0
452,340461476,1000,7432,367,3919,3146,10503,10067,248755,306480,153240,2460,108,0,0,973,0,700,264,0,0,0,26613.8,0.0841448,108,108,0,3146,3919,29,338,1383,969,108,11272,1917,23071,15705270,0,0
453,340461476,1000,7365,362,3848,3155,10491,10028,248661,309200,154600,2472,122,0,0,982,0,774,275,0,0,0,26707.8,0.0868368,122,122,0,3155,3848,29,333,1373,977,122,10953,1788,22597,15480986,0,0
454,340461476,1000,7320,355,3868,3097,10459,10082,248817,309840,154920,2541,107,0,0,942,0,720,267,0,0,0,26551.8,0.0863769,107,107,0,3097,3868,27,328,1417,1017,107,10890,1900,22555,15602662,0,0
455,340461476,1000,7352,354,3859,3139,10496,10157,249017,298200,149100,2418,116,0,0,968,0,684,252,0,0,0,26351.8,0.085695,116,116,0,3139,3859,30,324,1366,936,116,10788,1884,22307,15786195,0,0
456,340461476,1000,7301,351,3828,3122,10449,10234,249001,305240,152620,2481,107,0,0,978,0,747,282,0,0,0,26367.8,0.0883694,107,107,0,3122,3828,26,325,1407,967,107,10663,1870,22145,15566830,0,0
457,340461476,1000,7299,347,3816,3136,10480,10317,248715,312600,156300,2541,102,0,0,959,0,679,282,0,0,0,26653.8,0.0863837,102,102,0,3136,3816,33,314,1407,1032,102,10657,1868,22147,15422411,0,0
458,340461476,1000,7368,355,3778,3235,10486,10292,248564,296960,148480,2418,116,0,0,1001,0,676,256,0,0,0,26804.8,0.0852647,116,116,0,3235,3778,29,326,1391,911,116,10431,1851,21831,15017432,0,0
459,340461476,1000,7379,346,3773,3260,10451,10320,248817,302320,151160,2495,109,0,0,990,0,705,274,0,0,0,26551.8,0.0902638,109,109,0,3260,3773,25,321,1430,956,109,10349,1872,21694,15098978,0,0
460,340461476,1000,7403,345,3735,3323,10380,10245,248924,312320,156160,2553,102,0,0,1013,0,710,279,0,0,0,26444.8,0.0878266,102,102,0,3323,3735,25,320,1440,1011,102,10401,1870,21737,14387380,0,0
461,340461476,1000,7395,345,3702,3348,10415,10118,248889,303560,151780,2476,109,0,0,997,0,734,271,0,0,0,26479.8,0.084672,109,109,0,3348,3702,29,316,1456,911,109,10125,1749,21420,13876874,0,0
462,340461476,1000,7368,343,3731,3294,10472,10170,248549,304000,152000,2511,114,0,0,948,0,716,259,0,0,0,26819.8,0.0872307,114,114,0,3294,3731,24,319,1442,955,114,10126,1777,21472,14491853,0,0
463,340461476,1000,7400,368,3673,3359,10446,10188,249249,314760,157380,2532,115,0,0,1039,0,720,287,0,0,0,26119.8,0.0882229,115,115,0,3359,3673,24,344,1421,996,115,10043,1849,21329,15260106,0,0
464,340461476,1000,7396,371,3655,3370,10401,10210,248911,306680,153340,2512,106,0,0,974,0,699,279,0,0,0,26457.8,0.0829831,106,106,0,3370,3655,31,340,1482,924,106,9886,1833,20902,15221570,0,0
465,340461476,1000,7430,373,3668,3389,10434,10188,248565,306120,153060,2469,118,0,0,962,0,683,245,0,0,0,26803.8,0.0862715,118,118,0,3389,3668,35,338,1432,919,118,9977,1958,20949,16001504,0,0
466,340461476,1000,7413,340,3612,3461,10466,10233,248846,307120,153560,2449,118,0,0,1012,0,747,282,0,0,0,26522.8,0.0875596,118,118,0,3461,3612,30,310,1411,920,118,9717,1783,20298,14449722,0,0
467,340461476,1000,7416,346,3581,3489,10464,10170,248564,315040,157520,2559,117,0,0,1005,0,715,287,0,0,0,26804.8,0.0863596,117,117,0,3489,3581,32,314,1525,917,117,9570,1742,19989,14746688,0,0
468,340461476,1000,7404,340,3551,3513,10399,10198,248502,313560,156780,2527,100,0,0,955,0,679,288,0,0,0,26866.8,0.0850836,100,100,0,3513,3551,32,308,1499,928,100,9441,1660,19678,14574599,0,0
469,340461476,1000,7442,343,3491,3608,10356,10185,248682,306480,153240,2455,109,0,0,981,0,705,238,0,0,0,26686.8,0.085683,109,109,0,3608,3491,37,306,1449,897,109,9344,1636,19359,14242489,0,0
470,340461476,1000,7502,339,3432,3731,10340,10083,248259,314360,157180,2523,106,0,0,1045,0,723,262,0,0,0,27109.8,0.087075,106,106,0,3731,3432,36,303,1517,900,106,9133,1652,18875,13646998,0,0
471,340461476,1000,7440,324,3405,3711,10400,10056,248397,319120,159560,2596,102,0,0,971,0,740,293,0,0,0,26971.8,0.0862379,102,102,0,3711,3405,44,280,1570,924,102,8937,1523,18434,12808470,0,0
472,340461476,1000,7462,322,3362,3778,10387,10200,249085,303440,151720,2449,112,0,0,971,0,686,263,0,0,0,26283.8,0.0845191,112,112,0,3778,3362,45,277,1542,795,112,8720,1564,18003,13352985,0,0
473,340461476,1000,7500,323,3351,3826,10304,10224,248722,318640,159320,2541,99,0,0,1009,0,688,283,0,0,0,26646.8,0.0866193,99,99,0,3826,3351,44,279,1563,879,99,8664,1583,17930,13384213,0,0
474,340461476,1000,7459,323,3315,3821,10234,10304,248449,326240,163120,2564,97,0,0,995,0,756,280,0,0,0,26919.8,0.0836265,97,97,0,3821,3315,46,277,1570,897,97,8585,1556,17750,13740069,0,0
475,340461476,1000,7416,315,3321,3780,10244,10450,248995,306760,153380,2455,95,0,0,962,0,729,276,0,0,0,26373.8,0.0825152,95,95,0,3780,3321,45,270,1580,780,95,8479,1525,17594,13374894,0,0
476,340461476,1000,7438,327,3276,3835,10247,10376,249146,314920,157460,2471,108,0,0,1010,0,724,264,0,0,0,26222.8,0.0859752,108,108,0,3835,3276,43,284,1510,853,108,8368,1585,17387,13871474,0,0
477,340461476,1000,7413,333,3222,3858,10359,10287,248548,322040,161020,2584,106,0,0,1016,0,743,298,0,0,0,26820.8,0.083268,106,106,0,3858,3222,53,280,1612,866,106,8247,1582,17015,14028932,0,0
478,340461476,1000,7387,338,3196,3853,10313,10273,248772,302760,151380,2463,105,0,0,967,0,704,289,0,0,0,26596.8,0.0832839,105,105,0,3853,3196,53,285,1577,781,105,8137,1596,16978,13924092,0,0
479,340461476,1000,7453,333,3179,3941,10339,10200,248948,314880,157440,2483,113,0,0,1062,0,697,299,0,0,0,26420.8,0.0878476,113,113,0,3941,3179,48,285,1558,812,113,7985,1590,16648,13651014,0,0
480,340461476,1000,7507,329,3189,3989,10389,10098,248861,326120,163060,2594,98,0,0,1002,0,681,267,0,0,0,26507.8,0.0839074,98,98,0,3989,3189,45,284,1670,826,98,7906,1603,16582,13086007,0,0
481,340461476,1000,7542,328,3134,4080,10482,10188,248535,314360,157180,2501,100,0,0,1008,0,721,252,0,0,0,26833.8,0.0812822,100,100,0,4080,3134,49,279,1628,773,100,7834,1521,16472,12503379,0,0
482,340461476,1000,7496,303,3083,4110,10439,10145,248628,308680,154340,2485,100,0,0,960,0,709,297,0,0,0,26740.8,0.0853599,100,100,0,4110,3083,54,249,1587,798,100,7546,1449,15871,11852256,0,0
483,340461476,1000,7558,297,3129,4132,10344,10176,248589,334280,167140,2558,93,0,0,1059,0,716,281,0,0,0,26779.8,0.0866294,93,93,0,4132,3129,50,247,1662,803,93,7504,1411,15985,11409471,0,0
484,340461476,1000,7530,308,3139,4083,10288,10205,248580,323000,161500,2585,99,0,0,974,0,741,261,0,0,0,26788.8,0.0801117,99,99,0,4083,3139,54,254,1720,766,99,7584,1425,16064,11927275,0,0
485,340461476,1000,7520,304,3187,4029,10374,10251,249084,317560,158780,2504,99,0,0,956,0,725,241,0,0,0,26284.8,0.0829373,99,99,0,4029,3187,51,253,1640,765,99,7565,1452,16142,11470268,0,0
486,340461476,1000,7462,299,3127,4036,10356,10253,248590,316880,158440,2470,99,0,0,962,0,756,264,0,0,0,26778.8,0.082771,99,99,0,4036,3127,53,246,1574,797,99,7398,1496,15802,11901520,0,0
487,340461476,1000,7383,295,3146,3942,10417,10207,248874,327840,163920,2561,85,0,0,929,0,723,285,0,0,0,26494.8,0.0845075,85,85,0,3942,3146,52,243,1675,801,85,7402,1416,15768,11629940,0,0
488,340461476,1000,7449,301,3191,3957,10402,10293,248465,324200,162100,2515,98,0,0,983,0,647,270,0,0,0,26903.8,0.0808161,98,98,0,3957,3191,60,241,1609,808,98,7407,1482,15864,11882971,0,0
489,340461476,1000,7533,306,3220,4007,10380,10210,248418,312400,156200,2483,88,0,0,1012,0,688,240,0,0,0,26950.8,0.082985,88,88,0,4007,3220,62,244,1623,772,88,7473,1559,16042,11816083,0,0
490,340461476,1000,7511,311,3192,4008,10351,10233,248661,322520,161260,2585,86,0,0,994,0,728,288,0,0,0,26707.8,0.08627,86,86,0,4008,3192,67,244,1675,824,86,7471,1563,16092,12280308,0,0
491,340461476,1000,7558,301,3221,4036,10310,10235,248679,317800,158900,2530,97,0,0,976,0,689,240,0,0,0,26689.8,0.0828096,97,97,0,4036,3221,59,242,1602,831,97,7528,1447,16252,11423162,0,0
492,340461476,1000,7525,299,3215,4011,10410,10158,248554,320400,160200,2528,102,0,0,975,0,737,271,0,0,0,26814.8,0.0839828,102,102,0,4011,3215,52,247,1620,806,102,7488,1497,16252,12179911,0,0
493,340461476,1000,7551,306,3271,3974,10460,10191,248856,330320,165160,2571,76,0,0,963,0,678,259,0,0,0,26512.8,0.0836915,76,76,0,3974,3271,55,251,1655,840,76,7608,1546,16750,12247976,0,0
494,340461476,1000,7488,290,3273,3925,10476,10183,248561,329680,164840,2570,106,0,0,942,0,698,307,0,0,0,26807.8,0.0802638,106,106,0,3925,3273,46,244,1634,830,106,7548,1355,16784,11324524,0,0
495,340461476,1000,7440,287,3337,3816,10498,10147,248512,320440,160220,2487,100,0,0,934,0,700,282,0,0,0,26856.8,0.0813145,100,100,0,3816,3337,54,233,1584,803,100,7689,1371,17109,11104335,0,0
496,340461476,1000,7483,285,3342,3856,10461,10290,248974,327680,163840,2541,79,0,0,1000,0,700,257,0,0,0,26394.8,0.0838121,79,79,0,3856,3342,57,228,1579,883,79,7722,1263,17109,10857368,0,0
497,340461476,1000,7464,276,3285,3903,10467,10283,248506,320040,160020,2561,77,0,0,1025,0,760,284,0,0,0,26862.8,0.0805504,77,77,0,3903,3285,59,217,1629,855,77,7622,1162,16967,10491597,0,0
498,340461476,1000,7519,275,3259,3985,10474,10176,248895,304680,152340,2477,94,0,0,1022,0,727,240,0,0,0,26473.8,0.0839356,94,94,0,3985,3259,56,219,1558,825,94,7568,1188,16853,10413287,0,0
499,340461476,1000,7508,275,3226,4007,10415,10122,248677,316960,158480,2559,86,0,0,963,0,690,284,0,0,0,26691.8,0.0868903,86,86,0,4007,3226,58,217,1622,851,86,7516,1096,16852,9882091,0,0
500,340461476,1000,7502,288,3218,3996,10473,10036,248774,323920,161960,2528,77,0,0,985,0,711,280,0,0,0,26594.8,0.0842117,77,77,0,3996,3218,52,236,1641,810,77,7443,1222,16676,10951522,0,0
501,340461476,1000,7547,285,3176,4086,10541,9979,248959,317160,158580,2526,88,0,0,1017,0,710,262,0,0,0,26409.8,0.0821028,88,88,0,4086,3176,58,227,1629,809,88,7278,1139,16302,11364217,0,0
